Company_Name,Start_Date,End_Date,lastPrice,Std_Dev,Beta,avgForcast
PARASPETRO,2021-01-01,2023-09-29,3.45,0.5478933925662248,-4.3741585452760505,####
LCCINFOTEC,2021-01-01,2024-01-23,2.45,0.7567301729664517,-3.1837008308881702,####
WINSOME,2021-01-01,2023-10-19,3.45,2.1257501561729173,-0.9596570912413336,####
SPYL,2021-01-01,2023-11-23,1.95,0.04506133972790237,-0.4774018812041259,####
RAJRILTD,2021-01-01,2023-10-11,28.3,0.08751246460340237,-0.3839416831157042,####
BLUECHIP,2021-01-01,2023-09-29,3.35,0.04963770748045013,-0.3834476113151065,####
KSERASERA,2021-01-01,2023-10-20,####,0.04313885289559565,-0.3757953857691694,####
LATTEYS,2021-01-01,2023-09-29,18.0,0.055865054030228414,-0.2175228984857992,####
AVROIND,2021-01-01,2023-12-15,137.9,0.02996238577092633,-0.1966976377897066,####
GVPTECH,2021-01-01,2024-02-29,12.2,0.03312242148073315,-0.1836818510276046,####
BINANIIND,2021-01-01,2023-09-29,14.65,0.043996234161960635,-0.1595612938278474,####
AVG,2021-01-01,2023-09-29,568.0,0.029332105210029668,-0.1213993268604584,####
LGHL,2021-01-01,2024-01-16,322.4,0.02250020415792197,-0.1022706484797166,####
GFSTEELS,2021-01-01,2023-09-29,8.25,0.027203917037860393,-0.0895846021022628,####
CKFSL,2021-01-01,2023-10-27,####,0.008601472917905533,-0.0867471958847003,####
KGL,2021-01-01,2023-10-18,####,0.035804875869671404,-0.0783501489205168,####
ARTNIRMAN,2021-01-01,2024-03-06,64.0,0.03273929100895494,-0.0760559724996631,####
SHYAMTEL,2021-01-01,2024-02-13,11.5,0.03428236693294708,-0.0758356829672568,####
MELSTAR,2021-01-01,2024-01-18,5.25,0.031234720378415314,-0.0671166962244255,####
QUINTEGRA,2021-01-01,2023-11-15,1.8,0.01692738140901956,-0.0598731195223501,####
ALCHEM,2021-01-01,2023-11-03,####,0.010889963875666542,-0.0594269029571001,####
TALWGYM,2021-01-01,2023-10-30,####,0.00517552442714152,-0.0411095788490073,####
SVLL,2021-01-01,2023-10-30,237.2,0.022267039142113386,-0.037766085128202,####
BLUECOAST,2021-01-01,2023-12-08,9.5,0.018159903499760276,-0.0374740486513955,####
ATLASCYCLE,2021-01-01,2023-10-26,####,0.008953284652724644,-0.0352716419794894,####
VENUSREM,2021-01-01,2023-10-04,332.65,0.024828135621031408,-0.0318165902943435,####
UNITEDPOLY,2021-01-01,2023-12-18,104.05,0.03675687994528606,-0.0316006198155141,####
KSK,2021-01-01,2023-11-24,####,0.0066633039755474,-0.0265796210428748,####
DIACABS,2021-01-01,2023-09-29,412.2,0.028245896295818276,-0.0249372431783861,####
EUROTEXIND,2021-01-01,2023-09-29,20.0,0.026920718662268722,-0.0229179753360596,####
TALWALKARS,2021-01-01,2023-11-01,####,0.0037071706816967677,-0.0221290411891069,####
DOLPHIN,2021-01-01,2023-10-06,329.75,0.025958793506435946,-0.0205928621699845,####
PDPL,2021-01-01,2023-11-15,####,0.017798428189616557,-0.0143211625358919,####
TVVISION,2021-01-01,2024-02-07,6.4,0.030474793581292445,-0.0130699129733805,####
MARKER0,MARKER0,MARKER0,MARKER0,MARKER0,0.0,MARKER0
GIRRESORTS,2021-01-01,2023-11-28,113.65,0.001958734385647554,0.0054519316855342,####
KOHINOOR,2021-01-01,2024-02-05,39.8,0.029888813073042027,0.0065522666918329,####
ZICOM,2021-01-01,2023-11-22,####,0.008265884413502069,0.0065938742299883,####
UNITY,2021-01-01,2023-09-29,####,0.014842671633938782,0.0066829489895402,####
TCLCONS,2021-01-01,2023-11-15,41.15,0.04862996411824279,0.0072817532030727,####
3RDROCK,2021-01-01,2023-12-26,64.6,0.002818932754074908,0.0076088483885485,####
SABEVENTS,2021-01-01,2024-01-16,7.2,0.032242048316257876,0.0116475469459116,####
ORTEL,2021-01-01,2023-09-29,1.15,0.03275207623259083,0.0129592886244167,####
TECHNOFAB,2021-01-01,2023-11-13,####,0.00925098222559577,0.016353573808817,####
UNIVAFOODS,2021-01-01,2023-09-29,6.65,0.023944539072312743,0.0172195995433132,####
EUROMULTI,2021-01-01,2023-10-12,####,0.010015470570922776,0.0201942683575238,####
PANSARI,2021-01-01,2024-01-30,96.0,0.03306462966527437,0.0245103464307932,####
VINNY,2021-01-01,2024-02-09,5.2,0.03128471136808092,0.028098346610874,####
BGLOBAL,2021-01-01,2023-10-20,4.4,0.01670252188375307,0.0315624026847152,####
GBGLOBAL,2021-01-01,2023-09-29,####,0.012060566116092956,0.039482567168956,####
JINDCOT,2021-01-01,2023-09-29,####,0.016326702346158104,0.0400686077737057,####
BOHRAIND,2021-01-01,2023-12-06,22.05,0.03353076129367578,0.0431347127709248,####
ARCOTECH,2021-01-01,2023-11-08,####,0.009154039260916742,0.0501789516120866,####
MKPL,2021-01-01,2023-09-29,45.0,0.023213930989078136,0.0521337975534753,####
INFOMEDIA,2021-01-01,2024-01-15,5.45,0.03219594479602887,0.0533877378126972,####
UNIPLY,2021-01-01,2024-01-23,####,0.0065101096224602,0.0578375175170996,####
DQE,2021-01-01,2023-10-18,####,0.011030539942423095,0.0633616414130163,####
ACEINTEG,2021-01-01,2023-09-29,35.25,0.027503091571235042,0.0664074707149957,####
SATHAISPAT,2021-01-01,2023-12-14,####,0.01743078072789425,0.0675496059748246,####
SHIRPUR-G,2021-01-01,2023-11-06,####,0.009832558416961474,0.0680954359961229,####
JAINSTUDIO,2021-01-01,2023-09-29,####,0.02414182608404173,0.0688263626079394,####
NORBTEAEXP,2021-01-01,2024-01-09,12.75,0.03420795185037025,0.0703809030997274,####
NTL,2021-01-01,2023-09-29,####,0.024327087778270667,0.0827066779073187,####
SPENTEX,2021-01-01,2024-01-05,####,0.034945548967624473,0.0860500579096823,####
EUROCERA,2021-01-01,2023-09-29,####,0.010481802331108157,0.0872423588638817,####
BTML,2021-01-01,2023-12-12,174.45,0.03438430280777191,0.0878051567013659,####
S&SPOWER,2021-01-01,2024-01-29,296.85,0.03182702638830701,0.090687700270289,####
BKMINDST,2021-01-01,2024-02-19,2.2,0.03485782965237614,0.0940021119161912,####
RAJVIR,2021-01-01,2024-01-12,6.0,0.013060143969640182,0.0959463883145162,####
MOKSH,2021-01-01,2023-11-02,21.55,0.0521534364387373,0.0977396409207949,####
METKORE,2021-01-01,2023-10-19,####,0.0123178828599819,0.0987730286265377,####
JIKIND,2021-01-01,2023-10-11,####,0.039964882585356964,0.1001806652446741,####
SABTN,2021-01-01,2023-09-29,####,0.024550728587302156,0.1015256180165071,####
BILENERGY,2021-01-01,2023-10-27,####,0.014882876387954033,0.1021434392615733,####
21STCENMGM,2021-01-01,2023-09-29,49.0,0.01623670645194519,0.1037269621264578,####
EASUNREYRL,2021-01-01,2023-09-29,####,0.027244077725881295,0.1037677340985994,####
OSWALSEEDS,2021-01-01,2023-12-28,38.1,0.030464128176817803,0.1093693573755569,####
MASKINVEST,2021-01-01,2023-09-29,80.95,0.03452456704727243,0.1130983188348361,####
PUNJLLOYD,2021-01-01,2023-09-29,####,0.025328426895658483,0.1152852218837855,####
KRITIKA,2021-01-01,2024-01-03,20.8,0.030255904805810044,0.1154333256486084,####
NITINFIRE,2021-01-01,2023-09-29,####,0.028528594620939762,0.1160563201631606,####
PIGL,2021-01-01,2023-09-29,68.0,0.03417932198735578,0.1172157863930833,####
DCMFINSERV,2021-01-01,2023-12-28,6.0,0.034556152277786543,0.1310839056984127,####
NKIND,2021-01-01,2023-11-16,50.75,0.03751401476613905,0.1316435658469706,####
VIDEOIND,2021-01-01,2023-09-29,####,0.013916488988323239,0.1317522897189974,####
SUPREMEINF,2021-01-01,2023-12-22,81.65,0.031291867013127694,0.132021354340706,####
HAVISHA,2021-01-01,2024-01-17,2.5,0.03132120669703539,0.1346899588856063,####
GODHA,2021-01-01,2023-09-29,0.75,0.03869832672897356,0.1373220753002281,####
WEALTH,2021-01-01,2023-12-20,475.0,0.03185525766542928,0.1396562357685571,####
SOFTTECH,2021-01-01,2024-02-21,320.0,0.02914042705891567,0.1429041166641107,####
SIGMA,2021-01-01,2024-02-26,397.25,0.035352358791079876,0.1438938288263674,####
CREATIVEYE,2021-01-01,2024-02-16,4.6,0.03960490644642209,0.1461514950148007,####
CINEVISTA,2021-01-01,2023-09-29,19.45,0.037470171069609225,0.149531735694769,####
RADAAN,2021-01-01,2024-02-22,2.3,0.030717786164983583,0.152375767733807,####
MCDHOLDING,2021-01-01,2023-11-15,####,0.024287180410872293,0.1566842099532067,####
WEL,2021-01-01,2024-02-21,535.0,0.03356018595093736,0.1633112101930112,####
KHAITANLTD,2021-01-01,2023-11-15,74.5,0.029675281659972366,0.164429769649649,####
NAGREEKCAP,2021-01-01,2023-11-06,19.3,0.0361239088593346,0.1701754508754764,####
GANGOTRI,2021-01-01,2023-11-30,1.15,0.020682841423163893,0.1734955604715701,####
SELMC,2021-01-01,2023-09-29,80.55,0.04994976838180804,0.1760633450011403,####
BALLARPUR,2021-01-01,2024-02-05,####,0.03299329589718827,0.1834465001847795,####
CANDC,2021-01-01,2023-09-29,####,0.030188773625700754,0.1872247690728168,####
WSI,2021-01-01,2023-09-29,150.0,0.027009812331261908,0.1874551508104192,####
SPCENET,2021-01-01,2023-09-29,34.35,0.023108873025065254,0.1882488402345006,####
INDOSOLAR,2021-01-01,2023-09-29,####,0.029922297901712584,0.1947707751070405,####
SKIL,2021-01-01,2023-09-29,7.95,0.02416745066463963,0.1973978253207576,####
NARMADA,2021-01-01,2023-09-29,23.75,0.025116430548325974,0.1993111841990633,####
HPIL,2021-01-01,2023-09-29,153.1,0.030984420559279465,0.2013696728543344,####
LAKPRE,2021-01-01,2024-02-02,5.15,0.029846114556811645,0.202738941108907,####
CGCL,2021-01-01,2023-09-29,248.25,0.02208274727054799,0.2085546162893056,####
DGCONTENT,2021-01-01,2023-10-12,20.9,0.036969701391939856,0.2103766085206036,####
REGENCERAM,2021-01-01,2023-09-29,26.95,0.02665829920327748,0.2144568070200444,####
FLEXITUFF,2021-01-01,2023-09-29,35.0,0.03894318814386009,0.2148426718516794,####
EDUCOMP,2021-01-01,2024-01-11,4.05,0.02791378262118941,0.2190219850371281,####
ATALREAL,2021-01-01,2023-10-27,16.85,0.03905625195352951,0.2249397376182413,####
AHLWEST,2021-01-01,2023-09-29,####,0.0176223248506782,0.2254251641324916,####
RNAVAL,2021-01-01,2023-12-29,####,0.029035472697423646,0.2295264909582262,####
ZENITHEXPO,2021-01-01,2023-10-18,181.6,0.03528133144161416,0.229931485002472,####
DIL,2021-01-01,2023-09-29,8.35,0.04428483337335467,0.2326908347467004,####
SANOFI,2021-01-01,2023-09-29,8452.0,0.01282187767781665,0.235866884300631,9497.6
NEXTMEDIA,2021-01-01,2023-11-22,7.15,0.03676774689761135,0.2372506397868093,####
PREMIER,2021-01-01,2023-12-26,2.9,0.032897490480682086,0.2384187031748099,####
FOCUS,2021-01-01,2023-09-29,175.0,0.032594344364493065,0.2401278672282536,####
NBIFIN,2021-01-01,2023-09-29,1860.1,0.02561640539132273,0.2415970413857403,####
RMCL,2021-01-01,2023-12-28,####,0.029021330109301805,0.242875872549034,####
LEXUS,2021-01-01,2024-01-25,####,0.035767558242385346,0.2434153068275771,####
INDLMETER,2021-01-01,2023-11-16,####,0.032297997395011435,0.2465610867197829,####
ANSALAPI,2021-01-01,2023-11-06,10.55,0.03529886255498331,0.2465928536304925,####
IL&FSENGG,2021-01-01,2023-10-13,41.45,0.03178558764493015,0.2482083720229499,####
IMPAL,2021-01-01,2023-09-29,1030.0,0.019069814350461397,0.2488762791802828,####
ORIENTALTL,2021-01-01,2023-11-13,10.15,0.036308131074265025,0.2489853560752501,####
SARVESHWAR,2021-01-01,2023-09-29,13.25,0.040803291040898526,0.253329809946575,####
URAVI,2021-01-01,2024-01-16,297.0,0.025708929767695253,0.2538508649956247,####
SIKKO,2021-01-01,2023-11-01,76.1,0.038160416732748066,0.254793517367578,####
SHANTI,2021-01-01,2023-12-21,17.05,0.03186636676263466,0.255839864368125,####
WEWIN,2021-01-01,2024-01-16,73.0,0.03183157546624678,0.256455424566553,####
UMESLTD,2021-01-01,2023-12-01,5.9,0.035870437421397075,0.2564884295353417,####
WIPL,2021-01-01,2024-02-09,175.0,0.02579050650653419,0.2573344554851745,####
HECPROJECT,2021-01-01,2024-01-10,80.8,0.03690023796788534,0.2576102363631649,####
RKDL,2021-01-01,2023-11-16,21.8,0.035064326935062104,0.2579926522795217,####
OPTOCIRCUI,2021-01-01,2023-09-29,####,0.019280892848969697,0.2585682402867898,####
ZENITHSTL,2021-01-01,2024-02-02,8.9,0.03260207142868422,0.2631868175350989,####
CROWN,2021-01-01,2024-01-16,178.5,0.029451131167676097,0.2644594466181427,####
SONAMLTD,2021-01-01,2023-11-20,82.45,0.02774848806606818,0.268049172617146,####
TECHIN,2021-01-01,2023-11-08,25.5,0.035854653446463144,0.2699506951289757,####
ALPSINDUS,2021-01-01,2023-12-29,2.15,0.03296815450213804,0.2700659415993527,####
GLAND,2021-01-01,2023-09-29,1767.5,0.02764235109610158,0.271025233220452,1812.54
GLAXO,2021-01-01,2023-09-29,2050.05,0.01332627910890562,0.2734773879295189,2141.25
BSHSL,2021-01-01,2023-09-29,222.0,0.03442808789930321,0.2738585603360889,####
ARVEE,2021-01-01,2023-12-15,143.0,0.038194705561900966,0.2746507933225509,####
CCCL,2021-01-01,2023-09-29,####,0.04633219732267055,0.2747044143236185,####
MOHOTAIND,2021-01-01,2023-09-29,####,0.023226969065889707,0.2753849634569451,####
TNTELE,2021-01-01,2023-10-27,11.8,0.03145596225674107,0.2765975035706235,####
SILVERTUC,2021-01-01,2024-02-12,710.0,0.030730138171759493,0.2767135530668601,####
POLYMED,2021-01-01,2023-09-29,1562.05,0.02429219753744576,0.2782662266252613,1678.0
CIPLA,2021-01-01,2023-09-29,1483.75,0.014622806747558805,0.2788859888906674,1428.94
ICRA,2021-01-01,2023-09-29,5662.0,0.019948236451809234,0.2806305992707595,5780.0
GVKPIL,2021-01-01,2023-11-24,11.2,0.054516437445414456,0.2833342926493856,####
AJANTPHARM,2021-01-01,2023-09-29,2100.0,0.01638586432109557,0.284988523732585,2314.6
ESSENTIA,2021-01-01,2024-01-19,4.3,0.029709972746666275,0.2880910554120315,####
KAPSTON,2021-01-01,2023-10-12,250.2,0.028209176121171985,0.2883606480562513,####
SEJALLTD,2021-01-01,2023-12-29,376.9,0.045879711087085724,0.2883733115299665,####
AKZOINDIA,2021-01-01,2023-09-29,2418.0,0.013420446046825438,0.2966711006896532,2980.0
GILLETTE,2021-01-01,2023-09-29,6512.0,0.011528365021756014,0.3019403510961621,7350.0
DCI,2021-01-01,2023-09-29,206.0,0.03354532318993028,0.3024425281510101,####
ORIENTELEC,2021-01-01,2023-09-29,205.0,0.01826054987704445,0.3025938913656417,258.47
RAJMET,2021-01-01,2023-09-29,12.2,0.031106956107850862,0.3069653038373193,####
PGHL,2021-01-01,2023-09-29,5109.95,0.014653417003828722,0.3078741254433691,####
MAXIND,2021-01-01,2023-09-29,201.1,0.022056449602383822,0.3133010186803243,####
TARAPUR,2021-01-01,2024-01-16,7.4,0.03604569170182885,0.3133961157500866,####
SAGARDEEP,2021-01-01,2023-09-29,28.85,0.030693238692014405,0.314071916864642,####
PFIZER,2021-01-01,2023-09-29,4525.0,0.012891260763033435,0.3186744124792687,4720.33
PGHH,2021-01-01,2023-09-29,15555.5,0.01358791722038501,0.3219170701135065,16760.5
3PLAND,2021-01-01,2023-09-29,31.55,0.03524534362313512,0.3221365957603846,####
UNIINFO,2021-01-01,2023-12-01,46.0,0.037893805771284685,0.3226574258323549,####
BRFL,2021-01-01,2023-09-29,####,0.0263426203863137,0.3231826598695581,####
SOMATEX,2021-01-01,2023-10-26,31.8,0.03671806710484644,0.3236111833837606,####
OILCOUNTUB,2021-01-01,2023-11-01,32.05,0.035660725088405655,0.3242488287260714,####
IMPEXFERRO,2021-01-01,2024-03-05,4.45,0.03183688242249896,0.3247994314529088,####
E2E,2021-01-01,2024-01-03,917.1,0.03426941877286057,0.3262083621580517,####
VAISHALI,2021-01-01,2023-09-29,144.05,0.03523292589176227,0.3283696662923046,####
SPTL,2021-01-01,2023-11-28,1.25,0.0358668051726131,0.3315124378099304,####
THYROCARE,2021-01-01,2023-09-29,655.0,0.02262580009262137,0.3339877726886419,686.67
SINTERCOM,2021-01-01,2023-11-13,128.45,0.022143201148029545,0.337827025435749,####
JETFREIGHT,2021-01-01,2023-10-30,14.45,0.03326804127740998,0.3384008696464756,####
JETAIRWAYS,2021-01-01,2023-09-29,42.1,0.02923780956893107,0.3388052431265927,####
EMAMILTD,2021-01-01,2023-09-29,450.0,0.01767739723911974,0.3396223342560245,573.88
SHAHALLOYS,2021-01-01,2023-10-31,65.85,0.03389997338690628,0.341288429870007,####
PAR,2021-01-01,2023-10-10,206.0,0.0320497984620681,0.3421870032570811,####
COLPAL,2021-01-01,2023-09-29,2572.95,0.011631823762504396,0.3426010560247347,2358.35
MITCON,2021-01-01,2024-01-29,128.25,0.035071909653934384,0.3432198522121265,####
KSCL,2021-01-01,2023-09-29,683.0,0.019354551015356027,0.35020544632125,751.67
TREEHOUSE,2021-01-01,2023-09-29,27.6,0.035233171575654344,0.3508624176941226,####
ZYDUSWELL,2021-01-01,2023-09-29,1589.95,0.014185913184659534,0.3518660117030235,1746.0
CYBERMEDIA,2021-01-01,2023-10-03,21.45,0.0373678126110669,0.352414608546823,####
MADHUCON,2021-01-01,2023-11-07,8.45,0.033687939195736094,0.3544096827977062,####
ALKEM,2021-01-01,2023-09-29,5149.0,0.013904402858684385,0.3578555713227581,5294.65
SIL,2021-01-01,2023-09-29,23.0,0.02821638509203789,0.3578836032849783,####
METALFORGE,2021-01-01,2023-12-15,4.8,0.03007553572790922,0.358707443764485,####
DHANUKA,2021-01-01,2023-09-29,1039.1,0.01606108138017334,0.3604213455665803,1189.27
KANANIIND,2021-01-01,2023-10-18,4.5,0.036642741806861424,0.3657665231783726,####
INDIANCARD,2021-01-01,2023-09-29,269.0,0.02855855828028787,0.3681138614052898,####
PKTEA,2021-01-01,2023-12-28,387.95,0.026689298933343486,0.3682927920771265,####
TIJARIA,2021-01-01,2023-11-20,14.6,0.0315193291180649,0.369637273102226,####
ABMINTLLTD,2021-01-01,2024-02-09,56.0,0.034620753175044684,0.3729379892834236,####
FRETAIL,2021-01-01,2023-12-11,2.2,0.033640482883791775,0.374183080939876,####
EIFFL,2021-01-01,2023-12-04,133.3,0.030557945693955403,0.3795764749449352,####
PRAXIS,2021-01-01,2023-09-29,20.5,0.035136344866334525,0.3802726717678514,####
HINDNATGLS,2021-01-01,2024-01-25,20.05,0.03203841998020101,0.3813387863127986,####
THOMASCOTT,2021-01-01,2023-11-10,343.5,0.03309425933023256,0.3824915607008887,####
ADL,2021-01-01,2023-10-05,87.9,0.027541097765904604,0.3825072075237936,####
CASTROLIND,2021-01-01,2023-09-29,209.45,0.01472381778779078,0.3858237421413759,209.5
IPCALAB,2021-01-01,2023-09-29,1183.8,0.01641430854473657,0.3876822264310552,1164.59
NOIDATOLL,2021-01-01,2023-11-20,9.7,0.03679333503280424,0.3882316203374523,####
RATNAMANI,2021-01-01,2023-09-29,2845.0,0.01977711007507502,0.3902732005145382,3727.0
ROML,2021-01-01,2023-10-03,46.0,0.03652331780893827,0.3903908430594344,####
VSTIND,2021-01-01,2023-09-29,3682.7,0.012385829822761787,0.390786451449864,3943.0
KAUSHALYA,2021-01-01,2023-11-01,759.3,0.036900274904011036,0.3915886463307071,####
HCG,2021-01-01,2023-09-29,333.35,0.020666511871468417,0.3920654783554219,436.86
JPOLYINVST,2021-01-01,2023-12-06,702.2,0.03366628173512641,0.3926690000433133,####
SGL,2021-01-01,2023-09-29,17.1,0.037886453553156986,0.3960945872025945,####
AAATECH,2021-01-01,2024-01-08,101.95,0.03374455311558524,0.3961494956685988,####
SECURCRED,2021-01-01,2023-12-05,18.85,0.04115117322087139,0.3965959571705723,####
KAVVERITEL,2021-01-01,2023-12-14,12.3,0.03248208533885927,0.3977626764622788,####
INDSWFTLTD,2021-01-01,2023-12-05,17.95,0.03294113922223127,0.4000415184378432,####
BUTTERFLY,2021-01-01,2023-09-29,873.0,0.02873298487175109,0.4013236277721514,####
EXCEL,2021-01-01,2023-10-25,0.55,0.05741725843998122,0.4018575591098277,####
GLFL,2021-01-01,2024-02-08,11.5,0.03752934986955192,0.4032177435108393,####
FMGOETZE,2021-01-01,2023-09-29,350.15,0.0179688438791792,0.4041147505860753,####
GALAXYSURF,2021-01-01,2023-09-29,2505.0,0.016639928675526668,0.4068191854217064,3102.17
MERCATOR,2021-01-01,2023-09-29,####,0.032559965081227354,0.4075511586831429,####
DIAMONDYD,2021-01-01,2023-09-29,1039.95,0.020606064402214,0.408609621632114,1166.5
ERIS,2021-01-01,2023-09-29,905.0,0.0157607331724873,0.4134521241728591,1094.0
ASTRAZEN,2021-01-01,2023-09-29,5470.0,0.017773046907571755,0.4180083907710668,####
JYOTHYLAB,2021-01-01,2023-09-29,429.2,0.018822211403984053,0.421463524048981,511.78
DANGEE,2021-01-01,2023-09-29,10.95,0.03313153308681551,0.4220293069824439,####
AIAENG,2021-01-01,2023-09-29,3710.0,0.017505185945788492,0.4239367692206234,4204.0
JBFIND,2021-01-01,2023-12-26,####,0.03267152137947842,0.4248527623793507,####
JBCHEPHARM,2021-01-01,2023-09-29,1585.0,0.019396038811990715,0.4275030636886774,1882.73
JYOTISTRUC,2021-01-01,2023-10-13,23.75,0.034918749714415595,0.4278818719350211,####
KRISHANA,2021-01-01,2023-09-29,259.0,0.030242514563586387,0.4279339796864157,####
DHARSUGAR,2021-01-01,2023-11-28,####,0.028918244597532478,0.4280770407071649,####
BRITANNIA,2021-01-01,2023-09-29,4895.0,0.012622624029370203,0.4306042091346727,5320.34
IL&FSTRANS,2021-01-01,2023-11-21,4.85,0.03147660656656964,0.4306459268920766,####
LPDC,2021-01-01,2023-11-09,9.35,0.03911789225885328,0.4320298621160301,####
SETUINFRA,2021-01-01,2024-02-15,0.75,0.035059742179322465,0.4330706485565023,####
KSOLVES,2021-01-01,2023-11-02,1213.0,0.03168497023146517,0.4333260090707008,####
SWARAJENG,2021-01-01,2023-09-29,2359.9,0.01663023336328319,0.4339414842976202,2364.0
VIJIFIN,2021-01-01,2023-12-15,3.75,0.04024559981360885,0.4344943925221776,####
CRISIL,2021-01-01,2023-09-29,4935.0,0.02092994766037409,0.4359857477353342,3700.0
VARDMNPOLY,2021-01-01,2023-09-29,82.6,0.03674201378615281,0.436266595087225,####
ATFL,2021-01-01,2023-09-29,716.0,0.018957805812515174,0.4381199026135933,790.0
NATCOPHARM,2021-01-01,2023-09-29,1015.95,0.01818319077175205,0.4390729147234091,942.25
KHANDSE,2021-01-01,2023-10-04,32.1,0.03543369780617981,0.4394358531656003,####
OSIAHYPER,2021-01-01,2023-09-29,####,0.044392831402053246,0.4401598628099699,####
BALKRISHNA,2021-01-01,2023-09-29,35.8,0.03510452067877422,0.4408598476733181,####
MODIRUBBER,2021-01-01,2023-11-01,95.0,0.026743054645624324,0.4446276229324575,####
MBAPL,2021-01-01,2023-09-29,278.0,0.030737269847622293,0.4454581524612852,####
FDC,2021-01-01,2023-09-29,450.0,0.018835652816061466,0.4459147534347368,####
AAKASH,2021-01-01,2023-10-04,10.2,0.029009569155091595,0.4465036941725381,####
SUPERSPIN,2021-01-01,2023-10-13,8.1,0.036426377346272486,0.4465068818831118,####
DICIND,2021-01-01,2023-09-29,458.8,0.02064576800028077,0.4473139453980533,####
OIL,2021-01-01,2023-09-29,630.25,0.024643511965439895,0.4496623510506679,567.4
FEL,2021-01-01,2024-01-17,0.75,0.03735457537735216,0.4513054199964268,####
PREMEXPLN,2021-01-01,2023-09-29,1484.0,0.03130543415584935,0.4528256942407529,####
NH,2021-01-01,2023-09-29,1183.1,0.020085926494567797,0.4528632775539165,1462.13
IRISDOREME,2021-01-01,2023-09-29,81.55,0.03210338443547846,0.4528799356914381,####
AURUM,2021-01-01,2023-09-29,140.1,0.033729919210069126,0.4529678794328557,####
DRREDDY,2021-01-01,2023-09-29,6311.0,0.014442416358296486,0.4536007288943807,5919.79
SIS,2021-01-01,2023-09-29,453.6,0.018283137803993925,0.4545029023459002,567.75
HDIL,2021-01-01,2024-01-11,5.05,0.028788308632134503,0.4556538346986317,####
UNITEDTEA,2021-01-01,2023-09-29,336.9,0.02503100639503506,0.4577596760199658,####
JINDWORLD,2021-01-01,2023-09-29,382.85,0.03607080888825325,0.4579928680341756,####
ENERGYDEV,2021-01-01,2023-09-29,20.4,0.03455597422527435,0.4589848084002566,####
ENDURANCE,2021-01-01,2023-09-29,1826.0,0.018214736428563624,0.4590713028442576,2084.13
GOENKA,2021-01-01,2024-02-12,0.95,0.03254755780674892,0.4593067031459498,####
FSC,2021-01-01,2023-10-27,9.5,0.03622878924158021,0.4613282949357323,####
SUPREMEENG,2021-01-01,2023-11-20,1.15,0.03930268773641191,0.4616424359016599,####
MAXHEALTH,2021-01-01,2023-09-29,747.0,0.023143251990699026,0.4626769070285747,825.29
TEAMLEASE,2021-01-01,2023-09-29,2985.0,0.02311821923947929,0.4628384877912195,3169.44
KARMAENG,2021-01-01,2023-09-29,72.0,0.036639430437019276,0.4630711647504795,####
LAXMICOT,2021-01-01,2023-12-01,30.95,0.04398351062424877,0.4634274435370922,####
GENESYS,2021-01-01,2023-09-29,603.0,0.03463841588003562,0.4656175767872867,####
VICEROY,2021-01-01,2024-02-19,####,0.027326531988454892,0.4659532380031532,####
NESTLEIND,2021-01-01,2023-09-29,2557.0,0.01154372164369069,0.4659636869906077,2563.58
SPLPETRO,2021-01-01,2023-09-29,670.3,0.023757776724172713,0.4673546284426392,558.5
GRPLTD,2021-01-01,2023-09-29,5820.0,0.03031741606511982,0.4680961748650299,####
FLFL,2021-01-01,2023-10-06,2.55,0.03789960286621636,0.4692715839073698,####
CERA,2021-01-01,2023-09-29,7588.0,0.020238217230827638,0.4715927935269219,8361.56
BVCL,2021-01-01,2023-09-29,58.0,0.02933858542728082,0.4727579580226314,####
HEXATRADEX,2021-01-01,2023-09-29,158.85,0.02558258837989251,0.4729563437521424,####
APLLTD,2021-01-01,2023-09-29,1000.0,0.01730458480448285,0.4729635716972794,934.55
VINATIORGA,2021-01-01,2023-09-29,1627.0,0.018743683790268213,0.4738357562778345,1604.45
ADROITINFO,2021-01-01,2023-09-29,18.65,0.03815624146940602,0.4762207437645596,####
WANBURY,2021-01-01,2023-10-13,154.45,0.02905004612775235,0.4770429781850198,####
SOLARA,2021-01-01,2023-09-29,428.5,0.02992403244007634,0.4772127728110658,300.0
WESTLIFE,2021-01-01,2023-09-29,759.5,0.020110555692988957,0.4772416670944713,884.24
BLUESTARCO,2021-01-01,2023-09-29,1318.1,0.017687383933243796,0.4790671083697309,1204.56
SUVENPHAR,2021-01-01,2023-09-29,661.8,0.01890472680826651,0.4792119764378718,685.5
CMICABLES,2021-01-01,2023-11-10,7.0,0.03627871564299225,0.4808852553737953,####
VIVIMEDLAB,2021-01-01,2024-01-01,####,0.034236274316183556,0.4827952115870437,####
GARFIBRES,2021-01-01,2023-09-29,3280.0,0.017711591692710315,0.4827970523408397,3800.0
SUMEETINDS,2021-01-01,2023-12-19,3.35,0.03482852486431864,0.4848533568711844,####
AMRUTANJAN,2021-01-01,2023-09-29,665.0,0.020283356939017432,0.4858475185007645,####
BIRLATYRE,2021-01-01,2024-01-23,####,0.027940305844070867,0.4870886611261106,####
HESTERBIO,2021-01-01,2023-09-29,1386.0,0.0248210765892273,0.4880198502281053,####
TEMBO,2021-01-01,2023-09-29,283.1,0.03278600910020969,0.4899935007368813,####
