Company_Name,Return,LTP,NIFTY50
REDINGTON,-3.9827403022301313,202.28,False
CHEMCON,-3.974631061346536,257.3,False
UTKARSHBNK,-3.956621092065095,49.52,False
ROHLTD,-3.9549556866501065,349.7,False
RSYSTEMS,-3.940588008383469,475.35,False
TIINDIA,-3.9305949774604816,4119.6,False
RAIN,-3.924047466148757,159.39,False
JTEKTINDIA,-3.923052778950156,203.27,False
VIDHIING,-3.900786424570181,426.2,False
RATNAMANI,-3.900569507728427,3535.45,False
GANGESSECU,-3.864733999186482,165.17,False
GFLLIMITED,-3.857609523538633,74.27,False
CALSOFT,-3.852888965247171,16.47,False
GOKUL,-3.8452222564792993,39.51,False
AHLADA,-3.824952926941319,113.4,False
GOODLUCK,-3.8238525390625,879.05,False
BDL,-3.8151963940759823,1493.75,False
SICALLOG,-3.8101508869963423,145.92,False
CANFINHOME,-3.8037745306496022,845.25,False
SPANDANA,-3.802388335817717,705.85,False
VALIANTLAB,-3.7963032209564265,135.83,False
SANGAMIND,-3.7954644489219778,394.15,False
AWL,-3.787316272437083,323.9,False
ORIENTHOT,-3.784965790032006,133.76,False
UFO,-3.7694530314327825,123.05,False
INDORAMA,-3.7576010161478353,44.31,False
NURECA,-3.743897864531323,266.1,False
SYMPHONY,-3.7427377483136586,1109.75,False
OILCOUNTUB,-3.7383141474463666,37.08,False
AMDIND,-3.7199713675153254,70.14,False
SHANTI,-3.7106868746460457,15.31,False
BANARISUG,-3.706415191130653,3156.6,False
ALKYLAMINE,-3.697343372340506,2019.9,False
WILLAMAGOR,-3.694900326559838,36.49,False
MHLXMIRU,-3.6816172722578666,195.43,False
NDGL,-3.679006025147575,3018.7,False
ABAN,-3.668008905783019,61.98,False
EMMBI,-3.649025456392944,103.77,False
RAJRATAN,-3.645303568155874,568.3,False
JBMA,-3.6346014053792097,1988.5,False
ENDURANCE,-3.625387073132623,2570.6,False
DREAMFOLKS,-3.6132223122525224,469.5,False
DELHIVERY,-3.605560956537278,378.3,False
CHALET,-3.6038752883977185,811.8,False
PDSL,-3.5950051063145527,515.95,False
ORIENTCER,-3.579025968797709,49.84,False
SHYAMCENT,-3.577518718227104,16.98,False
MURUDCERA,-3.5628513120108387,52.24,False
REPL,-3.558635761867737,175.07,False
PALASHSECU,-3.542948822050366,136.67,False
MANYAVAR,-3.5416814222761626,1054.0,False
DVL,-3.538427246402318,365.3,False
NINSYS,-3.531873072936556,483.45,False
BPL,-3.521337913501463,127.95,False
BTML,-3.5150630263124496,13.45,False
SAPPHIRE,-3.5124830543505103,1528.7,False
PPLPHARMA,-3.477958582169434,151.42,False
ICRA,-3.4773002223564347,5792.6,False
KHANDSE,-3.4688214670945614,27.55,False
RENUKA,-3.4586156065654587,48.29,False
BAJAJ-AUTO,-3.4432139215258712,9409.7,True
TRENT,-3.4388139681693928,5210.2,False
INDUSINDBK,-3.435169312563663,1423.4,True
AUBANK,-3.394197808058423,655.4,False
VAIBHAVGBL,-3.391603781972033,310.4,False
SWARAJENG,-3.37601133481142,2922.65,False
TV18BRDCST,-3.375524219080229,41.22,False
TRIDENT,-3.373116777837936,37.24,False
PPAP,-3.3495836476805376,200.25,False
APARINDS,-3.333255706682859,8188.35,False
FLFL,-3.319508683629736,2.33,False
NELCAST,-3.309583326432314,145.2,False
TATACHEM,-3.2942115360405295,1067.1,False
DJML,-3.271432059151786,338.55,False
AUTOAXLES,-3.2662408099313005,2006.5,False
GSLSU,-3.2596348102672064,212.2,False
PTL,-3.2501675751420733,42.27,False
UBL,-3.244011297321957,2014.75,False
INDOTHAI,-3.2393627719944056,276.3,False
GNFC,-3.239270672415831,684.05,False
SUPERSPIN,-3.236606703329909,8.67,False
GRAVITA,-3.2322708444593213,1449.0,False
UNIENTER,-3.2275037883304227,165.21,False
AXISCADES,-3.198523926974656,549.3,False
KANPRPLA,-3.189164623565693,106.55,False
GREENPOWER,-3.173851524975334,20.44,False
SAGCEM,-3.1711713888555546,237.25,False
HYBRIDFIN,-3.1705217064281572,11.3,False
MBAPL,-3.1694149959474873,222.11,False
POONAWALLA,-3.1635739261908333,404.05,False
JKIL,-3.157583245121502,821.95,False
MANINFRA,-3.15284513828943,199.97,False
VEDL,-3.1509670683491655,448.75,False
BIOFILCHEM,-3.1454124858216836,63.74,False
RAJRILTD,-3.1428564162481396,20.34,False
ACEINTEG,-3.1415139509162944,32.99,False
NDTV,-3.140587349211742,215.58,False
ARSSINFRA,-3.1379801697355436,20.99,False
PRSMJOHNSN,-3.1142073884340324,159.91,False
M&M,-3.104238892659972,2804.75,True
BLS,-3.086077020765604,342.3,False
SUPRIYA,-3.0855556016429917,380.05,False
WONDERLA,-3.0457689324548274,883.35,False
ITI,-3.041459841320321,302.85,False
TATAELXSI,-3.0143327172160292,6964.25,False
GMRINFRA,-3.0027897555917136,94.0,False
ANDHRSUGAR,-2.9978926809210527,115.19,False
TCIFINANCE,-2.9830480025986494,14.31,False
HCL-INSYS,-2.9772232721486,16.62,False
STARPAPER,-2.9764434460567055,251.65,False
BROOKS,-2.975647909055935,84.45,False
CANBK,-2.967781015018496,114.76,False
GANDHAR,-2.9606975979266528,203.21,False
SHANKARA,-2.953433192511535,675.25,False
GANGOTRI,-2.9411736347271384,1.32,False
TARMAT,-2.927496304646655,77.26,False
GLOBAL,-2.9273773704827164,173.76,False
DECCANCE,-2.9101892418042556,658.9,False
HINDCOPPER,-2.906624667615775,322.35,False
POWERINDIA,-2.9038332436600243,11268.35,False
SIGMA,-2.892655017701363,406.2,False
MIRZAINT,-2.8799274582149517,43.84,False
BALAMINES,-2.8665242183173705,2279.5,False
GOLDENTOBC,-2.8474538339733404,42.99,False
PARACABLES,-2.819993294906113,70.99,False
BAJAJHIND,-2.8196399237283076,39.98,False
ATGL,-2.813273859507815,886.1,False
BLUESTARCO,-2.798526985178237,1639.65,False
NUVOCO,-2.7963111720413414,342.4,False
BAJFINANCE,-2.7902327065867443,6884.25,True
DELPHIFX,-2.784862894010461,202.12,False
TRACXN,-2.7825731202412967,90.14,False
GANGAFORGE,-2.777781122595073,7.7,False
FMNL,-2.7737235016888735,6.66,False
CUB,-2.7671578863426123,157.77,False
WEWIN,-2.759524988473198,74.0,False
CONFIPET,-2.745421411160533,81.83,False
SIMPLEXINF,-2.7117292147548726,139.92,False
UNIVPHOTO,-2.6838526554589808,369.85,False
JAYAGROGN,-2.680965250675372,308.55,False
CLSEL,-2.675182808980621,207.37,False
BIKAJI,-2.6506024096385543,707.0,False
ASAHISONG,-2.6499424704111623,411.45,False
IRMENERGY,-2.645232372525209,448.2,False
TTL,-2.632472661606446,114.29,False
MANGCHEFER,-2.6230797400841346,126.59,False
MANKIND,-2.6189353890011544,2108.3,False
DALBHARAT,-2.609147245621568,1771.15,False
INCREDIBLE,-2.6088893301077563,45.17,False
MPTODAY,-2.5873220194582123,,False
TATACOMM,-2.5643081917574544,1785.7,False
SKIPPER,-2.5369405614247276,349.6,False
SOUTHWEST,-2.531419434325336,107.81,False
ZFCVINDIA,-2.531202959335841,15573.6,False
VENUSREM,-2.525515242695409,372.45,False
JINDALSAW,-2.5094904629395725,551.65,False
PRAKASH,-2.4938648426841747,178.68,False
MASTEK,-2.485784894926896,2642.05,False
SAREGAMA,-2.4836722110537472,530.05,False
RANASUG,-2.467689193775783,24.9,False
ORIENTALTL,-2.459011979470118,10.71,False
TRIL,-2.456868952512623,726.55,False
ASTEC,-2.444478041871235,1287.05,False
NILKAMAL,-2.444297974066186,1929.8,False
PIONEEREMB,-2.439026808352952,48.8,False
SATIA,-2.4337616465202228,126.68,False
ERIS,-2.4274120505771526,1014.95,False
ACL,-2.4213538417522726,,False
SBC,-2.4190689804729844,27.43,False
HINDCON,-2.4148205635469173,52.13,False
ONELIFECAP,-2.411763808306526,16.59,False
LINDEINDIA,-2.4114158412860887,8104.0,False
MEDPLUS,-2.4091982675416213,670.4,False
SHAREINDIA,-2.3999799316608574,295.65,False
YASHO,-2.3924431503103465,1870.6,False
NIPPOBATRY,-2.3714322372948575,561.95,False
CHOICEIN,-2.3634454539145286,371.8,False
MEGASOFT,-2.347426668941157,66.56,False
ASHOKA,-2.331144122750246,236.72,False
SOUTHBANK,-2.3213616131036305,26.93,False
CHAMBLFERT,-2.29973175176868,509.8,False
SHIVAMILLS,-2.27742880499335,89.68,False
KANSAINER,-2.272313000169071,270.95,False
JAMNAAUTO,-2.2696802484600815,124.01,False
SANDESH,-2.2683701463156307,1555.35,False
AIROLAM,-2.2650343538088076,138.51,False
DWARKESH,-2.2635134764175047,74.7,False
SANGHVIMOV,-2.249527858420938,1082.0,False
GSS,-2.2457655850787797,92.28,False
DHUNINV,-2.238952224162748,1279.35,False
STARCEMENT,-2.213445934341814,208.08,False
M&MFIN,-2.2080785457490855,292.4,False
BLBLIMITED,-2.2054859819623713,18.18,False
TATAPOWER,-2.200677775900111,424.05,False
AMRUTANJAN,-2.1903107897978553,739.05,False
SRF,-2.1774589886117135,2367.55,False
CGCL,-2.1702978395031285,211.86,False
DIXON,-2.1688662950531965,11353.45,False
AAATECH,-2.1686515354097176,109.17,False
SKMEGGPROD,-2.14882645341806,258.65,False
CHOLAFIN,-2.141286574836116,1403.35,False
LXCHEM,-2.123820601092545,255.65,False
SILVERTUC,-2.0915580319317755,744.3,False
KUANTUM,-2.0583754860311063,159.4,False
HPAL,-2.0529923500040392,96.85,False
VCL,-2.0408204226431472,0.96,False
MANGALAM,-2.036003494462738,103.93,False
ANANDRATHI,-2.0311355330899072,3810.45,False
ITDC,-1.9989059869651316,804.05,False
SECMARK,-1.9947411592151576,100.72,False
MCL,-1.987115051325807,36.5,False
EXPLEOSOL,-1.976052514879528,1252.55,False
CENTURYPLY,-1.9673515650172544,687.65,False
BHARATGEAR,-1.9667414055409893,109.66,False
DBREALTY,-1.9638803185976736,192.19,False
ASPINWALL,-1.950354609929078,276.5,False
BIL,-1.9287361852010267,450.0,False
AMIORG,-1.921559435987052,1306.65,False
AXITA,-1.914992294881624,21.0,False
SHRIRAMFIN,-1.903030537123775,2827.4,True
AKSHOPTFBR,-1.9002357002653751,8.26,False
NAVNETEDUL,-1.896138423772173,150.56,False
HINDALCO,-1.8898230145248087,672.3,True
INOXGREEN,-1.887355097166212,162.71,False
NSLNISP,-1.88353235304335,56.78,False
SIS,-1.8799133839032,430.6,False
SULA,-1.8733732697202952,489.75,False
BIOCON,-1.8659470183677136,335.35,False
IOLCP,-1.864260700060663,402.7,False
ORIENTPPR,-1.8501864795667349,54.64,False
JSWINFRA,-1.8458602299736464,317.45,False
MITTAL,-1.834860579271824,2.14,False
MAHLIFE,-1.834052183820932,606.2,False
ALPA,-1.8339463193196244,88.32,False
KAPSTON,-1.820747757726985,382.85,False
APCL,-1.8080897606843664,191.16,False
CENTRALBK,-1.7929493640862726,62.99,False
HDFCBANK,-1.784858595442538,1642.55,True
SREEL,-1.7764725784448627,284.75,False
AGRITECH,-1.7715170239171347,195.18,False
ARCHIES,-1.7543815293694145,25.2,False
STERTOOLS,-1.743803275219895,374.7,False
NOIDATOLL,-1.7398512299633573,11.86,False
UTIAMC,-1.7357554182295392,979.85,False
ESTER,-1.734614093507746,111.6,False
ASIANTILES,-1.727275105265828,75.67,False
NCC,-1.723331160793766,316.5,False
BALKRISIND,-1.7165665513784116,3163.65,False
CGPOWER,-1.7100106875667973,689.75,False
FLUOROCHEM,-1.6988352648329723,3249.05,False
ABFRL,-1.6951794391509838,313.15,False
HUHTAMAKI,-1.6849482484679428,376.35,False
MONARCH,-1.6800447629114077,526.7,False
AKSHARCHEM,-1.6742218088907148,314.2,False
PARAS,-1.6614915793810456,1379.05,False
APCOTEXIND,-1.6605549830307973,436.15,False
PRINCEPIPE,-1.6487908653251016,674.05,False
NAVINFLUOR,-1.644941181930658,3590.7,False
DPWIRES,-1.6430312837123773,437.0,False
HTMEDIA,-1.5970912482534434,27.11,False
IOB,-1.5942955390631717,64.81,False
VOLTAS,-1.5858287307562682,1483.2,False
AJMERA,-1.552063479279058,707.25,False
FOODSIN,-1.5518661813304075,149.08,False
PRICOLLTD,-1.4965125001329436,480.5,False
AJANTPHARM,-1.485482321868374,2294.6,False
MUTHOOTMF,-1.4780338206232564,239.3,False
TARSONS,-1.4728712303145632,474.95,False
RUPA,-1.444360870586855,276.35,False
LOYALTEX,-1.441152272911621,571.05,False
HERITGFOOD,-1.4206012813761435,548.2,False
SIYSIL,-1.4070074703405644,480.35,False
SUNDARMHLD,-1.3881271547597052,268.1,False
OMINFRAL,-1.3870568877248042,172.05,False
SVLL,-1.3696287798930684,229.72,False
SOMATEX,-1.3593353498772909,33.38,False
GICRE,-1.3481179340388147,391.5,False
IMPAL,-1.3445946727047826,1104.25,False
BALMLAWRIE,-1.3385686531143126,276.4,False
LEMONTREE,-1.3329648698120349,145.08,False
WIPL,-1.3112004367220793,155.8,False
VESUVIUS,-1.3111803905073418,5242.35,False
PUNJABCHEM,-1.3009354159053534,1350.45,False
ACCURACY,-1.2892816227187511,12.25,False
KTKBANK,-1.2859529367808908,224.15,False
RRKABEL,-1.280841601590358,1730.3,False
VRLLOG,-1.2773080182950631,560.35,False
KIRLPNU,-1.2568251028780375,1324.95,False
TIMETECHNO,-1.2164295310569448,332.95,False
UNIONBANK,-1.2161958275638658,136.17,False
LYPSAGEMS,-1.2110755903190182,5.71,False
DAMODARIND,-1.201679291916402,49.33,False
AARTIIND,-1.1757189106095864,697.65,False
LIBERTSHOE,-1.1688664848767227,397.4,False
JUBLPHARMA,-1.1599345171388604,724.3,False
AIRAN,-1.1417063289067004,29.44,False
HEROMOTOCO,-1.1096179855284665,5463.15,True
RUBYMILLS,-1.098852813991959,227.71,False
DIGISPICE,-1.0980177979021617,36.93,False
GODFRYPHLP,-1.0845537776686776,4277.45,False
IIFL,-1.0836090873587323,465.55,False
MANAKSIA,-1.0826321604954623,96.85,False
CERA,-1.0663614123702827,8985.4,False
DIGJAMLMTD,-1.061772783036232,82.0,False
IFBIND,-1.0572806572783362,1623.65,False
DHANUKA,-1.05682440872688,1663.25,False
ADVENZYMES,-1.0504860657541384,379.3,False
GPPL,-1.0197364993120055,211.6,False
DLF,-1.0173106869873658,831.9,False
CHEMBOND,-1.0082400638747075,618.55,False
SOFTTECH,-0.9956493940563688,353.0,False
VBL,-0.9947695974576272,1562.55,False
CONCOR,-0.9815530564110616,1039.05,False
RELAXO,-0.9696443838356972,822.15,False
CIPLA,-0.9571938434174818,1490.0,True
LIBAS,-0.9444448682996962,17.83,False
NDLVENTURE,-0.932257631389924,95.64,False
CLEAN,-0.9213130109970744,1451.8,False
BIRLACORPN,-0.9014619786162078,1511.55,False
RELIGARE,-0.8984044572063667,236.06,False
CARTRADE,-0.871900602325321,829.95,False
NARMADA,-0.8604221057329411,20.74,False
RKFORGE,-0.836306880250696,889.3,False
FSC,-0.7999992370605469,3.72,False
SUMMITSEC,-0.7869315202497532,1828.1,False
ASTRAZEN,-0.7819130587995891,6247.05,False
GUJALKALI,-0.7805094636443258,781.8,False
THOMASCOOK,-0.7688816336905132,238.76,False
SHREDIGCEM,-0.7665668491046705,108.74,False
HESTERBIO,-0.749641354367855,2575.15,False
MUKANDLTD,-0.7475584353671474,167.29,False
VLSFINANCE,-0.7400098965082189,301.8,False
KAJARIACER,-0.7394160089971424,1389.4,False
KOTAKBANK,-0.7375611106698788,1757.55,True
HAPPYFORGE,-0.7296522727855553,1200.25,False
HGS,-0.7292567021743042,857.6,False
UNICHEMLAB,-0.7271766044625696,525.6,False
INDOCO,-0.7159196050314166,325.9,False
SESHAPAPER,-0.7156454398573737,339.9,False
TATATECH,-0.6952445393181428,992.7,False
SHALPAINTS,-0.6829507776708432,143.97,False
FAIRCHEMOR,-0.6801706796654763,1379.9,False
FOSECOIND,-0.674214620279065,4206.05,False
NYKAA,-0.668626872364048,175.3,False
KANANIIND,-0.660065383345211,3.01,False
GLAXO,-0.6519330953094149,2621.1,False
GOYALALUM,-0.6451657890983132,9.24,False
TOKYOPLAST,-0.6413101512701872,113.1,False
NELCO,-0.6390946849545739,792.9,False
TRIVENI,-0.6244535935772143,397.85,False
ADANIENSOL,-0.6094875602881544,1011.05,False
3IINFOLTD,-0.5683330991518777,36.74,False
CIGNITITEC,-0.5587571810718734,1343.65,False
AVTNPL,-0.5576247057657765,85.6,False
TVSMOTOR,-0.5574395945326188,2426.1,False
GMDCLTD,-0.5543686967860073,394.65,False
DELTACORP,-0.536359105276909,135.29,False
TIRUMALCHM,-0.5225399343063479,303.25,False
MIRCELECTR,-0.5161835089612719,21.2,False
RANEENGINE,-0.5129414118553821,417.0,False
STLTECH,-0.464955037899737,141.29,False
ATL,-0.4508910994008734,50.78,False
VIJAYA,-0.425337011365272,760.85,False
GOCOLORS,-0.4048389981258057,1045.55,False
POKARNA,-0.4002794222308489,721.6,False
IRCTC,-0.3959415986142044,1006.25,False
VIPULLTD,-0.3774466700420751,44.87,False
TVSSRICHAK,-0.3554604717919483,4246.9,False
HERANBA,-0.3519746281478404,368.05,False
ZOTA,-0.3360685347049141,563.45,False
GFSTEELS,-0.3311333913467638,9.03,False
RADIANTCMS,-0.3252872954307152,79.67,False
CCL,-0.3194929166070119,592.8,False
JHS,-0.3181804310191761,21.93,False
RUSHIL,-0.3156854828468358,347.35,False
SBICARD,-0.3013921734694449,727.75,False
KSL,-0.2943064991596562,931.65,False
SILINV,-0.2852369348916638,559.35,False
EICHERMOT,-0.2781786725073161,4857.35,True
NAM-INDIA,-0.2780514671550513,638.75,False
SADBHAV,-0.277681100968524,28.73,False
PAGEIND,-0.2658278794038827,40200.3,False
UMAEXPORTS,-0.2411011345023738,86.89,False
CTE,-0.2374746840766886,117.63,False
BAJAJCON,-0.232451677545724,266.1,False
UCOBANK,-0.213521228213039,56.08,False
SHREYANIND,-0.197105905271439,283.55,False
JKLAKSHMI,-0.1715584697218473,843.75,False
EMKAY,-0.1516710474933597,171.16,False
SANDHAR,-0.1228846093268014,568.95,False
AVANTIFEED,-0.1134449754281684,616.35,False
OBCL,-0.088088862824329,56.71,False
SAMPANN,-0.083959640865412,35.7,False
NIBL,-0.0825048921708061,36.33,False
GHCL,-0.0794913725626924,540.5,False
SHOPERSTOP,-0.0727689602873352,755.25,False
CARBORUNIV,-0.0619070257457416,1686.45,False
ALKALI,-0.060029885563093,133.19,False
IGPL,-0.0494743638241035,606.05,False
LASA,-0.0431788814668466,23.15,False
WESTLIFE,-0.0298222597686284,838.05,False
VHL,-0.0270437117848525,4066.75,False
GITANJALI,0.0,,False
AJRINFRA,0.0,,False
KSK,0.0,,False
METKORE,0.0,,False
CELESTIAL,0.0,,False
BIRLATYRE,0.0,,False
AIFL,0.0,,False
SPTL,0.0,,False
JBFIND,0.0,,False
PUNJLLOYD,0.0,,False
MANPASAND,0.0,,False
HIKAL,0.0,342.55,False
PDPL,0.0,,False
EUROMULTI,0.0,,False
TALWALKARS,0.0,,False
BALLARPUR,0.0,,False
NITINFIRE,0.0,,False
UNIPLY,0.0,,False
CCCL,0.0,,False
SADBHIN,0.0,6.06,False
UNITY,0.0,,False
DSKULKARNI,0.0,,False
EASUNREYRL,0.0,,False
CKFSL,0.0,,False
INDOSOLAR,0.0,,False
DQE,0.0,,False
NIRAJISPAT,0.0,,False
3RDROCK,0.0,,False
SRPL,0.0,1.04,False
RNAVAL,0.0,,False
RELCAPITAL,0.0,,False
ATLASCYCLE,0.0,,False
MERCATOR,0.0,,False
AHLWEST,0.0,,False
RMMIL,0.0,,False
TALWGYM,0.0,,False
TECHNOFAB,0.0,,False
NAKODA,0.0,,False
VALECHAENG,0.0,,False
VIVIMEDLAB,0.0,,False
ZICOM,0.0,,False
MVL,0.0,,False
NUTEK,0.0,,False
ALCHEM,0.0,,False
GIRRESORTS,0.0,,False
CANDC,0.0,,False
JINDCOT,0.0,,False
SPENTEX,0.0,,False
ATNINTER,0.0,,False
BLUEBLENDS,0.0,,False
MCDHOLDING,0.0,,False
NILAINFRA,0.0,12.56,False
SATHAISPAT,0.0,,False
RMCL,0.0,,False
JAINSTUDIO,0.0,,False
SHIRPUR-G,0.0,,False
RAINBOWPAP,0.0,,False
IVRCLINFRA,0.0,,False
KGL,0.0,,False
BRFL,0.0,,False
METALFORGE,0.0,,False
VISUINTL,0.0,,False
LEEL,0.0,,False
JIKIND,0.0,,False
OPTOCIRCUI,0.0,,False
BILENERGY,0.0,,False
ICSA,0.0,,False
EON,0.0,,False
INDLMETER,0.0,,False
ABHISHEK,0.0,,False
DHARSUGAR,0.0,,False
VIDEOIND,0.0,,False
JPINFRATEC,0.0,,False
MARKER0,0.0,False,
ARCOTECH,0.0,,False
EASTSILK,0.0,,False
KSERASERA,0.0,,False
GBGLOBAL,0.0,,False
LAKSHMIEFL,0.0,,False
ASIL,0.0,,False
EUROCERA,0.0,,False
MOREPENLAB,0.0181395290917367,55.15,False
SUBROS,0.0294764145058499,678.75,False
DEEPENR,0.0348944735034512,172.0,False
INDIANCARD,0.0369708330926525,270.6,False
KEC,0.0456501018959317,876.55,False
CONTROLPR,0.0476600778227322,839.6,False
KIRIINDUS,0.0737571886698442,339.2,False
MUKTAARTS,0.0860920598247855,69.75,False
INDNIPPON,0.1009079715911881,793.65,False
IDEAFORGE,0.1228501228501228,815.0,False
DCMSHRIRAM,0.123405131961453,1001.15,False
TRIGYN,0.127417699967568,133.6,False
HATHWAY,0.1319871854364153,22.76,False
BSHSL,0.1321120719731682,197.07,False
BECTORFOOD,0.1376344197190707,1418.8,False
XPROINDIA,0.1432748656227675,997.8,False
AGARIND,0.1511249152061733,1192.9,False
JUBLFOOD,0.153901857151846,569.3,False
POLYMED,0.1542692774572262,2045.05,False
HISARMETAL,0.1719038136717187,192.29,False
MCLEODRUSS,0.1761223863478176,28.44,False
SHREERAMA,0.1855259207610257,27.0,False
KRITIKA,0.2027415937933153,19.77,False
MTARTECH,0.2305783294029008,1890.9,False
ZENSARTECH,0.2308434694778038,748.55,False
TIL,0.2452740791876635,286.1,False
CREST,0.2515406944297952,398.55,False
SUBEXLTD,0.2907920851997514,31.04,False
VINATIORGA,0.3022581240474981,1974.45,False
BSL,0.3110551346604162,199.94,False
BGLOBAL,0.3154571048133175,3.18,False
DIVISLAB,0.3374229881078707,4534.8,True
CYIENT,0.3417629738939083,1879.05,False
MOLDTKPAC,0.3466220122882075,781.65,False
STOVEKRAFT,0.356411327635821,591.3,False
GTLINFRA,0.3703700106166908,2.71,False
IVP,0.3795932280206309,193.04,False
JETFREIGHT,0.3799406634848535,13.21,False
VIJIFIN,0.3861000306814344,2.6,False
PANAMAPET,0.3876848894142681,414.3,False
SAFARI,0.3933123689381345,2078.4,False
NATIONALUM,0.4000472590361422,190.74,False
BALRAMCHIN,0.4065931202475267,444.5,False
ROUTE,0.4133103718787776,1755.3,False
PENIND,0.4242681261752709,172.79,False
INOXINDIA,0.4261564811430959,1307.9,False
NAHARCAP,0.4718465016669471,319.4,False
KSB,0.475531213576319,4796.35,False
INDIGO,0.4842816914411813,4336.55,False
SGIL,0.485586955073058,341.45,False
STAR,0.4858701437483496,951.35,False
ADANIPORTS,0.4862164414269816,1467.35,True
UJJIVANSFB,0.486383047955671,44.53,False
GEOJITFSL,0.5258633846519701,111.46,False
MAHESHWARI,0.5323315457551354,64.21,False
TEAMLEASE,0.5338522455107879,2909.5,False
NIITMTS,0.5376344086021506,467.5,False
SUNTECK,0.552436584938207,609.75,False
MODIRUBBER,0.5583787327490483,99.05,False
MARALOVER,0.5624964543045423,73.3,False
HFCL,0.5995691205500535,117.45,False
PVRINOX,0.6016500580544805,1429.65,False
VSTTILLERS,0.612208126048097,4174.3,False
IVC,0.6230523579077277,12.92,False
MTEDUCARE,0.6230523579077277,3.23,False
SUNDARAM,0.632910771622848,3.18,False
INDIANHUME,0.6361840095358734,419.2,False
LUMAXTECH,0.6465691415892263,552.6,False
AROGRANITE,0.6511772859415716,57.19,False
RBA,0.6813031970325063,106.4,False
MODTHREAD,0.682036629517455,,False
SUZLON,0.6947002976509903,55.08,False
SAKSOFT,0.6950474141119524,288.3,False
HIL,0.7061903494560873,2987.6,False
MCDOWELL-N,0.7375681419987814,1305.45,False
BANG,0.7394854438637457,47.68,False
ITDCEM,0.7866124465680772,499.7,False
SJS,0.7920332294717213,814.45,False
BUTTERFLY,0.8056898950348955,857.05,False
JAGSNPHARM,0.8081105197315027,343.05,False
TITAGARH,0.8106551349226486,1622.85,False
KAYNES,0.8154601046675866,3919.1,False
BEL,0.8232406111279258,312.3,False
GATECH,0.8264454667762735,1.22,False
LINC,0.8355155886639549,597.4,False
MAHABANK,0.8483525836554819,66.57,False
BASML,0.8622500339493183,49.13,False
KARURVYSYA,0.8628486064398533,211.58,False
ETHOSLTD,0.8718735779394317,2828.75,False
ROSSARI,0.8801037868091042,819.55,False
OLECTRA,0.9091198982727468,1753.75,False
BLUEJET,0.9175463881563352,417.95,False
NDL,0.9685220519283734,50.04,False
BPCL,0.9828009828009828,308.25,True
NEXTMEDIA,0.9985690804375964,7.08,False
GANDHITUBE,1.0270684505405905,796.75,False
RAMAPHO,1.0359650387841413,190.18,False
MOTHERSON,1.0410063344884133,190.24,False
LINCOLN,1.0558804837204874,622.1,False
DEEPINDS,1.0616763622801515,299.85,False
AARON,1.0705480562909615,264.35,False
SALZERELEC,1.110412952043925,883.25,False
SHALBY,1.1223662016400822,279.3,False
ISFT,1.135249397200578,123.83,False
THEJO,1.16069863332797,3085.3,False
AARTIDRUGS,1.1636928402064968,521.6,False
KRSNAA,1.1698291841310144,635.65,False
PPL,1.196582500751202,473.6,False
TORNTPOWER,1.220654002137827,1509.2,False
TTKHLTCARE,1.220849118942544,1454.4,False
ZEELEARN,1.234560778838698,8.2,False
SHIVALIK,1.2403768810802591,624.4,False
BANKINDIA,1.2447099605096064,122.01,False
SILLYMONKS,1.2540869156092875,18.57,False
SUMIT,1.2642225275480468,80.1,False
RISHABH,1.2664162460280914,427.8,False
INDBANK,1.2740162960470405,50.08,False
AGROPHOS,1.275786315951356,47.63,False
ASIANPAINT,1.3207644672949526,2934.3,True
CROMPTON,1.325594129574862,433.7,False
VSCL,1.351352844110921,,False
SHIVATEX,1.3595388393362648,178.93,False
MAZDA,1.3689746859123617,1406.9,False
WHEELS,1.374679416801577,822.25,False
SIL,1.3814298454688942,26.42,False
PIDILITIND,1.391973178869402,3150.35,False
AETHER,1.3933913052171505,891.4,False
KCP,1.3940466584340492,242.93,False
SPLIL,1.4126159580538704,61.74,False
LAMBODHARA,1.4443729764358426,155.92,False
PREMIERPOL,1.474391012107074,223.68,False
SNOWMAN,1.4874508534968822,74.37,False
POLYPLEX,1.4874839876350026,1033.65,False
EVERESTIND,1.5013708806380826,1166.2,False
JLHL,1.5144887774007263,1280.25,False
KOKUYOCMLN,1.5283711890435387,154.78,False
SMARTLINK,1.557212660311558,300.0,False
GOKEX,1.5609192845301088,901.15,False
FEDFINA,1.582771025729366,124.51,False
HITECHCORP,1.5869553416473348,233.01,False
SPIC,1.5932117462689916,87.36,False
AKG,1.600714157471349,22.85,False
KICL,1.6138131617741196,6022.6,False
CSLFINANCE,1.634058482859731,472.7,False
REPCOHOME,1.653439115299352,537.95,False
PTCIL,1.659529218114061,13878.0,False
HONASA,1.668863901048527,463.0,False
POWERGRID,1.696949598839828,338.6,True
FORTIS,1.7010309278350515,493.25,False
CRISIL,1.718335149883311,4291.7,False
QUESS,1.7304107881125068,614.35,False
CAMPUS,1.781614949898203,288.5,False
DIVGIITTS,1.805175048405596,675.95,False
ACC,1.8081734310103352,2635.05,False
KRITI,1.8151331457857176,194.08,False
GULFPETRO,1.849174742450074,70.5,False
GSFC,1.860237201390586,247.5,False
LUMAXIND,1.929858451632965,2904.95,False
RAMANEWS,1.952729116099709,19.84,False
