Company_Name,Return,LTP,NIFTY50
BHARTIARTL,63.99592422067505,1449.15,True
THEMISMED,64.04960208559257,248.65,False
INDNIPPON,64.08209851606816,791.45,False
JAYNECOIND,64.1476256962828,46.7,False
MODISONLTD,64.28571489871399,146.05,False
ALPHAGEO,64.3309902137434,466.7,False
AARVEEDEN,64.4803752323067,35.61,False
AARTECH,64.4844558262416,201.0,False
ADSL,64.55595932282266,227.91,False
KAYA,64.70588651440539,568.4,False
SHIVATEX,64.73501574631487,189.61,False
RAJVIR,64.7619140607704,7.26,False
RACE,64.90310550660125,425.45,False
STARTECK,64.9791602558242,277.0,False
FOSECOIND,65.00769543717821,4451.0,False
DBCORP,65.1750625033698,356.2,False
LFIC,65.21527815093224,203.38,False
SUBROS,65.23099184844365,686.7,False
PKTEA,65.28925619834712,400.0,False
ASIANTILES,65.65031964559267,77.69,False
SPCENET,65.81394879478859,28.52,False
TEJASNET,65.87225684925963,1294.55,False
FINPIPE,65.91799371109936,317.65,False
COLPAL,66.00141492411977,3152.45,False
TNTELE,66.29033446436034,10.31,False
BRNL,66.45901789430712,50.77,False
BEPL,66.75815542608316,145.83,False
QUESS,67.08504685208945,712.2,False
KARURVYSYA,67.1102557007072,215.99,False
UNIINFO,67.20554919527947,36.2,False
PRECWIRE,67.20797402440863,159.6,False
ADANIGREEN,67.31767090684421,1820.5,False
MCLEODRUSS,67.39130367178096,30.8,False
NAGREEKEXP,67.42076091182405,39.22,False
AVONMORE,67.62589072493425,13.98,False
DNAMEDIA,67.86885133131764,5.12,False
KPITTECH,67.89229530202583,1773.95,False
CANBK,68.07871398916024,111.89,False
REFEX,68.13954340316717,245.82,False
COROMANDEL,68.16396618855478,1626.65,False
HARRMALAYA,68.25259881201545,234.46,False
REPCOHOME,68.25722599709879,532.45,False
MEDANTA,68.44422808275732,1205.05,False
ABAN,68.51385450937084,66.9,False
VIJAYA,68.64118819204616,770.1,False
ARIES,68.77483807407874,276.2,False
BPCL,68.81469930036239,326.15,True
SMSLIFE,68.82976407828771,866.35,False
DLF,69.10416920979817,811.7,False
MANINFRA,69.11046561655641,204.37,False
FCSSOFT,69.13044285008063,3.89,False
RHL,69.13087781252004,165.41,False
REGENCERAM,69.49342895126242,45.17,False
BHANDARI,69.80403664451357,7.37,False
NATCOPHARM,69.80503980046608,1323.8,False
DATAPATTNS,69.93541128320399,3393.95,False
ABSLAMC,70.06462537392501,697.35,False
DCMNVL,70.29303351208405,252.8,False
MEGASOFT,70.3061245839231,66.76,False
INDIACEM,70.31802120141343,361.5,False
KHADIM,70.47475508865578,393.2,False
TATAMOTORS,70.60754247333787,1090.95,True
ASALCBR,70.82492207277357,762.05,False
BCONCEPTS,70.85779699879738,596.55,False
BFINVEST,70.93982357817623,642.05,False
CHEMBOND,71.01503691845085,694.15,False
THANGAMAYL,71.05211502831284,1778.6,False
PRAJIND,71.08941576968107,709.85,False
PAVNAIND,71.10714503696987,479.1,False
AARTIPHARM,71.23247612271311,586.3,False
SHYAMMETL,71.29455909943715,684.75,False
TBZ,71.3763427254619,150.04,False
SHK,71.42233818842887,196.45,False
ESCORTS,71.46450116890321,4056.85,False
INDIGO,71.4982341275052,4432.2,False
SUMEETINDS,71.5999984741211,4.29,False
EPIGRAL,71.6039543766839,1726.25,False
ENGINERSIN,71.66947723440134,254.5,False
ISMTLTD,71.71496067084121,142.18,False
INCREDIBLE,71.83150607466104,46.91,False
CARTRADE,72.03947402443681,862.95,False
HEROMOTOCO,72.05999781227365,5403.2,True
IVC,72.21621951541385,15.93,False
TEXINFRA,72.24739346155762,140.64,False
TIRUMALCHM,72.27237642112966,333.95,False
INDIANB,72.45937564640663,567.65,False
SUNDARMFIN,72.57245519076116,4468.85,False
CAMS,72.74535721725772,4036.8,False
GESHIP,72.80797998251045,1343.15,False
AUROPHARMA,72.9990541197239,1362.8,False
SALASAR,73.06950675060597,17.93,False
APLLTD,73.12237711384925,1200.95,False
SANDHAR,73.15743236466501,603.8,False
LINDEINDIA,73.24625063015723,8051.1,False
KERNEX,73.39036149518857,557.45,False
SMARTLINK,73.58046795955016,295.0,False
SASKEN,73.88614299223099,1686.0,False
PATINTLOG,74.02777867920607,25.06,False
MANOMAY,74.15417698321322,238.33,False
UNOMINDA,74.1750287676642,1016.05,False
PARACABLES,74.23809596470424,73.18,False
SIGIND,74.24808798241371,79.37,False
CIGNITITEC,74.28075953260834,1356.95,False
SAMBHAAV,74.33333396911621,5.23,False
VLSFINANCE,74.59397369859076,301.0,False
RAMANEWS,74.61847473234114,21.74,False
MASKINVEST,74.6935248084267,99.75,False
LAL,74.72338573153881,22.99,False
GPPL,74.7717161852904,216.28,False
OSWALAGRO,75.00000522084487,47.95,False
POLYMED,75.02378517653095,2023.1,False
AYMSYNTEX,75.10740632843195,126.34,False
OSWALGREEN,75.10916655943036,40.1,False
ALOKINDS,75.2159501995714,26.37,False
CAPLIPOINT,75.48664846212611,1505.5,False
DYNAMATECH,75.65135549984021,6900.2,False
ABB,75.94331155218804,7623.8,False
CHALET,76.07909782691218,828.1,False
GMBREW,76.41051764379422,829.2,False
TAINWALCHM,76.54498797366524,207.97,False
ORICONENT,76.57014718273997,39.64,False
TVSMOTOR,76.97254688064487,2449.3,False
ALBERTDAVD,77.02429932594889,1271.3,False
AMJLAND,77.30263882314078,53.9,False
TEGA,77.45234582669397,1787.3,False
GODREJAGRO,77.87805190185132,847.5,False
KCPSUGIND,77.97513020618948,50.1,False
GRANULES,78.31364384115885,550.9,False
ALPSINDUS,78.37837350203058,3.3,False
IDBI,78.62676135085685,101.46,False
IOC,78.63636980153093,176.85,False
AVANTIFEED,78.76398845175142,702.9,False
LTFOODS,78.82243726892506,290.05,False
ASMS,78.99999618530273,21.48,False
WELSPUNLIV,79.00099441270696,179.18,False
EIHAHOTELS,79.13086414337158,917.15,False
FSL,79.19594307438341,247.38,False
IITL,79.4553944762324,191.12,False
M&M,79.5561170265847,2811.4,True
INSECTICID,79.71641754110576,766.85,False
CONCORDBIO,79.75180028789069,1694.7,False
MPSLTD,79.75517806153339,2099.9,False
UNIVASTU,79.77022946185635,179.95,False
WILLAMAGOR,80.00001485040353,36.99,False
TGBHOTELS,80.10526958264803,17.11,False
POKARNA,80.15783203855666,719.1,False
POWERGRID,80.21103282629343,339.45,True
SWSOLAR,80.24165497377868,656.35,False
HGINFRA,80.41395348145944,1704.1,False
CHAMBLFERT,80.62245684487583,487.5,False
RVHL,80.66528956884086,43.45,False
DHUNINV,80.68499537609873,1287.2,False
JKTYRE,81.11180728833436,438.2,False
GUJRAFFIA,81.48935787419101,51.18,False
GLENMARK,81.69759553163954,1424.6,False
KIRLOSIND,81.74629419401262,5826.15,False
ASTRAZEN,81.91147029885396,6939.65,False
HFCL,82.15550903393184,118.31,False
ASAHISONG,82.23855805098967,421.7,False
AJOONI,82.2820252476704,6.75,False
CENTRUM,82.32227737061058,38.47,False
BIGBLOC,82.37682972135846,273.93,False
CGPOWER,82.37796635442741,728.6,False
SPAL,82.46025535526036,855.1,False
HESTERBIO,82.56371901245028,3097.65,False
PCBL,82.68865673984209,288.1,False
BOSCHLTD,82.71034467461455,34751.05,False
RATEGAIN,82.77989726319572,814.65,False
DOMS,82.91542245872733,2425.55,False
ELGIRUBCO,83.02753634067977,79.8,False
VENUSPIPES,83.15797595645714,2254.4,False
EMUDHRA,83.25735872957335,884.4,False
BHARATFORG,83.55138572073511,1592.4,False
GOKEX,83.57537329632832,979.65,False
BANKA,83.82156542242681,123.62,False
INDIANHUME,83.96013731647992,489.15,False
ANUP,84.12027608734282,1809.35,False
GICRE,84.14150552072182,372.15,False
CREST,84.21168749198354,421.2,False
CREATIVEYE,84.38355734881159,6.73,False
NSIL,84.55070554500332,4488.55,False
RAMKY,84.86697628686672,757.4,False
DPSCLTD,85.02092856276968,22.11,False
VASCONEQ,85.08629863486517,80.42,False
SIEMENS,85.14522226829598,6836.95,False
AVG,85.18104419786098,496.1,False
VARROC,85.19993403844232,627.55,False
INTENTECH,85.31599797931456,156.87,False
SKIL,85.33332824707031,6.95,False
RRKABEL,85.35218783351121,1736.75,False
GREENPLY,85.6429760605463,316.15,False
PARAS,85.82971133730341,1264.85,False
RPOWER,86.14420620125087,29.69,False
PRICOLLTD,86.20884519417334,494.85,False
LICI,86.3253426143737,1160.9,False
IL&FSENGG,86.3973036641515,27.68,False
RCF,86.63101567915416,209.4,False
HINDPETRO,86.68831453410351,373.75,False
BSOFT,86.86682582143183,706.45,False
PANACHE,87.0742503369927,128.52,False
GODREJIND,87.17327648212088,887.95,False
NOIDATOLL,87.352932555453,12.74,False
PNC,87.44062811453915,71.04,False
SOTL,87.4764188899006,596.55,False
GODREJPROP,87.6055567025652,3099.15,False
SUVENPHAR,87.68898974856691,912.45,False
CUMMINSIND,87.7785577146553,3610.7,False
SANGHVIMOV,87.84071010367425,1106.1,False
SIKKO,87.99651706186442,107.91,False
RTNINDIA,88.03994754862596,75.31,False
LPDC,88.09916951521032,11.38,False
SURAJEST,88.14647999579597,629.35,False
JYOTHYLAB,88.27776682660507,547.7,False
THERMAX,88.3648769843666,4942.6,False
KOTHARIPRO,88.40156523054343,193.3,False
DBSTOCKBRO,88.4886177092782,45.52,False
NITINSPIN,88.63049343520491,438.0,False
SILINV,88.79858477020476,580.65,False
ORIENTALTL,88.83333206176758,11.33,False
HITECH,89.23838706946594,152.81,False
NDGL,89.27233950433681,3082.3,False
BAGFILMS,89.8924675830212,8.83,False
MARKSANS,89.99053753193277,201.01,False
SMLISUZU,90.26489835250118,2011.1,False
EMAMILTD,90.3789396353569,806.35,False
VOLTAS,90.52335645850826,1461.6,False
MAXESTATES,90.88500656928498,540.3,False
GLAXO,90.8932138898398,2677.85,False
ARTEMISMED,90.97958934550384,233.95,False
ATULAUTO,91.1602918290996,712.55,False
KOTHARIPET,91.23449608322105,177.37,False
BAJAJ-AUTO,91.34554132911742,9278.25,True
GREENPOWER,91.55449597586946,21.43,False
LODHA,91.75427774522308,1395.3,False
GPIL,91.8812874571918,1050.55,False
KECL,91.9788225906118,235.75,False
LUPIN,92.01685393185284,1800.35,False
HONDAPOWER,92.05749206988084,4121.65,False
DIGISPICE,92.06496916467684,41.39,False
IDEA,92.15190027753734,15.18,False
360ONE,92.2055541055072,998.7,False
HINDZINC,92.24965749882314,611.45,False
VIJIFIN,92.3855072097194,2.43,False
INFIBEAM,92.48322845262436,28.68,False
3PLAND,92.53806515851228,,False
GOODLUCK,92.67369523378063,941.5,False
INDIAGLYCO,92.86653211074628,1174.75,False
ASHIANA,92.8724161475331,405.9,False
TATAPOWER,92.914108904437,423.35,False
SETCO,92.94116937577952,13.12,False
SILVERTUC,92.98758198455128,760.95,False
MARATHON,93.08918521710878,630.05,False
RPGLIFE,93.15812433380486,1973.4,False
BKMINDST,93.33333969116212,1.47,False
KSCL,93.4279292544346,1090.45,False
HINDNATGLS,93.44978155027466,22.15,False
AMBER,93.61254153549204,4384.55,False
AHL,93.63256633856976,530.65,False
PNBGILTS,93.76146523568472,126.72,False
ZYDUSLIFE,93.93647749547648,1205.8,False
PNB,93.9373966080366,117.72,False
PSB,94.07855234191304,64.24,False
ONGC,94.10403918668712,335.8,True
NATIONALUM,94.11702485943935,184.12,False
UCOBANK,94.24084560854774,55.65,False
EIHOTEL,94.2571467434282,417.75,False
SUDARSCHEM,94.39111192219208,901.1,False
ISGEC,94.39781123787898,1389.75,False
UMANGDAIRY,94.43541804802814,131.73,False
KELLTONTEC,94.5130697332122,163.78,False
BALMLAWRIE,94.5826151911201,285.55,False
MOTHERSON,94.78880904103052,191.38,False
VESUVIUS,94.96275045436022,5091.55,False
GMRINFRA,95.02590357330796,94.1,False
DGCONTENT,95.36144313211456,32.43,False
LICHSGFIN,95.38854125199045,766.9,False
NTPC,95.43982348626191,392.15,True
AJMERA,95.50088690543302,719.15,False
MONARCH,95.80847968536834,607.3,False
20MICRONS,95.9623148288736,218.4,False
JASH,96.06776980308976,2435.75,False
GAIL,96.2199234556752,228.4,False
RUCHINFRA,96.70731141409784,16.13,False
SPLPETRO,96.9980841531625,872.8,False
CTE,97.00996174593747,118.6,False
CASTROLIND,97.5501381690921,270.94,False
ICIL,97.7777837396978,404.95,False
KALYANIFRG,97.94584125444172,544.45,False
JUBLPHARMA,98.11807435645756,731.65,False
PTC,98.44574338382569,222.16,False
AHLUCONT,98.45315259445726,1347.1,False
DHANBANK,98.45410781144928,41.08,False
ADANIPORTS,98.46513179846514,1487.0,True
MAXIND,98.60936679400008,314.2,False
ZAGGLE,98.73697510393995,314.7,False
GENSOL,98.8899522181448,964.55,False
BHAGYANGR,99.16058560058964,109.14,False
MAHABANK,99.1928123578398,66.63,False
HERCULES,99.2103103281124,618.05,False
INDBANK,99.23217886090072,54.49,False
ARIHANTSUP,99.2489784721501,344.9,False
KILITCH,99.31224209078404,362.25,False
DHARMAJ,99.43830151949632,333.76,False
PRIMESECU,99.72941310719057,265.74,False
MARKER100,100.0,,
SUNDRMBRAK,100.03804245922434,788.55,False
ALEMBICLTD,100.24853165335624,153.09,False
MOREPENLAB,100.31304400900136,57.59,False
UNIVCABLES,100.40829936895727,883.5,False
CYBERMEDIA,100.95237853035096,31.65,False
KARMAENG,101.10010999253429,91.4,False
GULFPETRO,101.11399047195316,77.63,False
EMIL,101.14046893364974,216.93,False
PRUDENT,101.14240255129089,2253.7,False
JSL,101.22262202541764,748.85,False
PERSISTENT,101.45633021718372,4717.05,False
KIRLPNU,101.74139718487696,1309.1,False
INSPIRISYS,101.85333251953126,151.39,False
BVCL,102.33532557982824,67.58,False
SONAMLTD,102.40918193998291,52.93,False
NAM-INDIA,102.42317487586588,639.05,False
DCMSRIND,102.61646943933825,215.28,False
BBTC,102.62615847543506,2260.7,False
WELCORP,102.6859542412885,637.65,False
IFBIND,102.75351049848716,1741.45,False
AAATECH,102.87081339712918,106.0,False
QUINTEGRA,102.99999713897704,2.03,False
GANESHHOUC,103.38362332048088,943.7,False
KFINTECH,103.4715715844838,767.8,False
AMNPLST,103.62499237060548,325.8,False
DBL,103.85147155246896,516.05,False
CDSL,103.9080015892066,2415.8,False
NHPC,103.9199981689453,101.96,False
ALLSEC,104.41833521498506,1096.5,False
MOHITIND,104.72324266154662,27.74,False
SHILPAMED,104.72880525587134,662.4,False
SAMPANN,104.73988283807314,35.42,False
NMDC,104.87522403697253,229.87,False
EXCEL,104.99999515712268,0.82,False
BANCOINDIA,105.08954859491604,687.05,False
ACE,105.25887314645898,1391.45,False
VBL,105.33184510511838,1652.1,False
NFL,105.395008236488,144.29,False
POLICYBZR,105.43494068589074,1476.05,False
LIBERTSHOE,105.6537793132126,471.05,False
ARROWGREEN,105.82279253609572,650.4,False
PENINLAND,105.97841222311264,66.84,False
BLAL,106.54993923696752,318.5,False
IMFA,106.5566834742842,732.45,False
ROTO,106.69160945686752,690.35,False
IBREALEST,107.04631662439894,,False
GENUSPOWER,107.1165224602272,365.25,False
BOMDYEING,107.15232327021246,234.6,False
HEMIPROP,107.2900755411956,217.24,False
OPTIEMUS,107.51106840564417,444.8,False
THEJO,107.60897577280628,3219.6,False
CENTRALBK,107.65676486218052,62.92,False
RADHIKAJWE,107.86742267295502,72.13,False
TIPSINDLTD,108.07993248807186,609.05,False
ALMONDZ,108.51873420310248,29.21,False
NIACL,108.84040601325758,258.44,False
APARINDS,109.17444956669262,7978.75,False
BPL,109.29132897084152,132.9,False
PRAKASHSTL,109.66292862036752,9.33,False
GEECEE,109.67741579596944,377.0,False
SBC,110.0757571433639,27.73,False
JCHAC,110.10169285896887,2190.1,False
SMCGLOBAL,110.23922088603813,153.79,False
MANORAMA,110.42865449423364,691.7,False
NECCLTD,110.67358266696368,40.66,False
SEAMECLTD,110.83411996700625,1577.25,False
FACT,110.97968386677448,1007.85,False
TALBROAUTO,111.34887905772818,364.45,False
BYKE,111.60391586937538,75.86,False
JAICORPLTD,111.74133938237998,373.3,False
PHOENIXLTD,111.809016161546,3500.25,False
DJML,111.83952611557125,324.75,False
DLINKINDIA,111.8843416154689,630.25,False
SELAN,111.91424346811868,771.05,False
NUVAMA,112.36937425239236,5548.15,False
APOLLO,112.39655593345906,123.19,False
SAKUMA,112.75261236974704,30.53,False
SYNCOMF,112.77777917591143,15.32,False
LLOYDSENGG,112.88256253523956,89.73,False
SHYAMTEL,113.0434725520442,14.7,False
GIPCL,113.12168379524024,241.68,False
BURNPUR,113.41175752527572,9.07,False
GTL,113.66907610087982,14.85,False
SANDUMA,114.11398103751895,569.9,False
ORISSAMINE,114.47702254261463,8095.65,False
YUKEN,114.49159327461967,1339.5,False
BLUESTARCO,114.49751145909153,1663.75,False
COALINDIA,114.82931357080686,494.0,True
WINDLAS,115.13314331776998,727.15,False
MITCON,115.2416056467297,134.12,False
ETHOSLTD,115.35941890952716,3189.15,False
SIGACHI,115.62857257603638,65.95,False
EXIDEIND,115.70116573367372,539.9,False
KDDL,115.80994504175162,3440.55,False
ALANKIT,115.84069892004403,24.39,False
BFUTILITIE,116.42070007174536,806.6,False
PREMIERPOL,116.48699650861585,224.93,False
BRIGADE,116.58372784871788,1218.5,False
SARLAPOLY,116.69139949628196,102.17,False
TARAPUR,116.85184872853584,11.71,False
PENIND,117.5137045493134,178.47,False
PREMIER,117.91665880216524,5.23,False
WELENT,118.2282869481532,512.4,False
DHANUKA,118.24750263115152,1691.2,False
NDRAUTO,118.5555765777428,1004.7,False
SUMMITSEC,118.9827327888773,1831.9,False
INDOWIND,119.17602541416969,29.26,False
TFCILTD,119.2807551790934,189.02,False
KPIL,119.3918370902883,1320.3,False
PAKKA,119.59759042536469,272.85,False
MELSTAR,120.00000476837158,4.4,False
HERITGFOOD,120.21457310025632,585.0,False
WELINV,120.29934877616068,824.25,False
AGRITECH,120.44554406208364,267.18,False
ORIENTCEM,120.86331815260652,322.35,False
KAUSHALYA,121.01041158040364,1060.85,False
PRAKASH,121.01102374324238,190.18,False
JSWINFRA,121.45581649410072,348.35,False
SUVEN,121.58931394934862,140.82,False
GAYAHWS,121.66666501098216,1.33,False
STAR,122.16732447097836,989.2,False
CHOICEIN,122.793088734171,392.45,False
SKIPPER,122.806828324233,358.4,False
CESC,123.7224809916605,167.68,False
GMDCLTD,124.25157547727824,408.25,False
THEINVEST,124.34285481770831,176.67,False
RKEC,124.35374129358593,131.92,False
FLEXITUFF,125.04638148019023,60.65,False
LOKESHMACH,125.27588299114916,428.7,False
ASHAPURMIN,125.50580872420996,367.8,False
KSB,126.15234205200083,995.5,False
GABRIEL,126.18719221248789,490.6,False
BAJAJHIND,126.55999755859376,42.48,False
KAYNES,126.6393449683798,4175.15,False
BIL,126.69283271927566,462.0,False
DRCSYSTEMS,126.99186701903513,27.92,False
EMKAY,127.17306228992707,171.97,False
JSWENERGY,127.2232790856246,668.15,False
ANIKINDS,127.37865049712356,70.26,False
STYRENIX,127.38236759591008,2686.75,False
URJA,128.8442300929588,22.77,False
SOFTTECH,129.2854699783715,341.75,False
IZMO,129.35491707941097,474.65,False
HITECHGEAR,129.4088387133375,925.55,False
KCP,129.4456871015798,258.7,False
DSSL,129.7110414807926,1279.95,False
KSL,129.87277974912533,903.4,False
ZENTEC,131.0432122520948,1459.5,False
MSTCLTD,131.26135996802182,954.3,False
CENTURYTEX,131.28926866046746,2300.75,False
KRIDHANINF,131.9999933242798,4.64,False
GLOBE,132.5688282035529,5.62,False
ARVSMART,132.62474048346257,787.9,False
BASF,132.75268829478148,6172.95,False
BBOX,132.8697583365267,435.35,False
AEGISCHEM,133.41336480208352,791.15,False
TITAGARH,133.9355301627622,1592.75,False
TIMESGTY,134.58112242948215,131.6,False
AZAD,135.5350553505535,1595.75,False
BDL,135.7618724110752,1406.85,False
SJVN,135.85283459121595,141.04,False
ZUARIIND,136.28544970651498,370.85,False
TIDEWATER,137.19761261229337,2573.95,False
BEL,137.26879572307143,301.45,False
KIOCL,137.4641919011386,456.05,False
NLCINDIA,137.51159854571063,281.57,False
BLKASHYAP,137.99308373801978,103.17,False
NAVKARCORP,138.02268848360222,146.86,False
GENESYS,138.17794603644006,726.8,False
GEOJITFSL,138.4227225354428,113.37,False
CHEMFAB,139.60273638163528,874.55,False
AAKASH,140.6837633032475,14.08,False
IL&FSTRANS,140.7017671251052,6.86,False
TPLPLASTEH,140.90369771630716,101.3,False
URAVI,141.57531166370546,595.0,False
TIMETECHNO,142.7779765685437,328.6,False
NCC,143.6932059397345,335.2,False
CAREERP,144.22929362954008,472.95,False
ARE&M,144.23648548684656,1565.8,False
ORCHPHARMA,144.24650722147848,1371.2,False
ASTRAMICRO,144.60803696958078,897.1,False
NILASPACES,145.50725072353129,8.47,False
SMSPHARMA,145.57725822458568,276.52,False
INDRAMEDCO,145.799081184004,269.15,False
ASIANENE,146.72375173053183,331.35,False
HINDMOTORS,146.96296409324364,33.34,False
INDUSTOWER,147.29336353709027,424.85,False
GRAVITA,147.52092067562347,1657.4,False
TFL,147.57576942735804,24.51,False
GULFOILLUB,147.72517894796755,1206.05,False
LAGNAM,147.884005936817,158.15,False
HINDCOPPER,148.0128352691556,308.9,False
BEML,148.31112103906534,4480.65,False
SENCO,148.3909463949488,937.8,False
NAVA,148.71228844738778,845.0,False
USK,149.9337796360602,75.48,False
INOXGREEN,150.23773555046023,168.41,False
MSPL,150.76190403529577,26.33,False
TORNTPOWER,150.9933745091513,1534.95,False
HIRECT,151.04240714029373,710.45,False
JKIL,151.4660262966463,853.35,False
IOB,151.6091847093197,65.67,False
PIGL,151.74142432939334,95.41,False
DCI,151.74510681551266,385.17,False
HAL,151.80443294986728,4830.05,False
PITTIENG,152.03648514404406,1188.1,False
WABAG,152.45140802809388,1331.05,False
PILANIINVS,152.9795038597419,5068.95,False
CHENNPETRO,153.6953777260846,1016.05,False
SWELECTES,153.7033144369165,1222.85,False
BBL,154.20996928524005,4756.65,False
NEWGEN,154.44836764188412,1060.35,False
GODFRYPHLP,154.5311948551037,4294.45,False
NEULANDLAB,156.48593911763777,8374.65,False
DHRUV,156.6129086590708,127.28,False
CORDSCABLE,156.97100903784155,239.24,False
PAISALO,156.99247981204155,68.36,False
PCJEWELLER,157.41733340766487,81.73,False
ITDC,157.7248012420673,854.1,False
JINDALPHOT,157.84428187802166,874.35,False
RKDL,158.3856542744882,28.81,False
ROLTA,158.8571548461914,4.53,False
VASWANI,159.22704284863153,53.66,False
LCCINFOTEC,159.52381222696815,5.45,False
NETWEB,160.34708783068697,2370.2,False
IRB,160.74804862837976,66.23,False
MAZDOCK,161.1021505376344,4856.5,False
AWHCL,161.47421218140937,814.1,False
ANTGRAPHIC,161.53847846759203,1.7,False
ASAL,161.6805516092029,1005.9,False
PVP,162.12122992780397,25.95,False
NDL,163.1578947368421,50.0,False
PFS,163.8425957036443,56.99,False
MRPL,163.96099180451495,216.58,False
VOLTAMP,164.50847609113393,11849.45,False
SARVESHWAR,164.6124601219895,9.16,False
DIXON,165.26661600511633,10910.15,False
ZOMATO,165.34784453685052,219.31,False
TCLCONS,166.016701785257,47.75,False
SALZERELEC,166.2300913574258,894.4,False
MOIL,166.84842430949817,489.4,False
ASHOKA,166.86857146169405,259.93,False
CENTEXT,166.89656325830032,27.09,False
PPL,167.08040245323116,494.9,False
ZENITHSTL,167.17948260235218,10.42,False
ADANIPOWER,167.23045493656883,695.2,False
SUNDARMHLD,167.80512097514006,266.6,False
SURANAT&P,168.06122394364758,26.27,False
TATAINVEST,168.07332724324183,6317.55,False
OMAXAUTO,168.33630752327886,150.0,False
ANANTRAJ,168.81694051590728,514.65,False
TRF,169.21445256824703,507.2,False
SOLARINDS,169.72472726384862,10194.65,False
TARC,169.88236054417172,194.99,False
DBREALTY,170.2166778060166,205.77,False
BHAGCHEM,170.53625604574995,373.57,False
SADBHAV,170.84903821948652,28.71,False
MINDTECK,170.9483353395815,382.85,False
A2ZINFRA,170.99999019077845,18.97,False
GRWRHITECH,172.02809537394663,2421.05,False
TREJHARA,172.34072996868835,190.23,False
TECHIN,172.42104379754318,25.88,False
BIRLAMONEY,172.98764829282408,165.84,False
SCHNEIDER,173.10293631926496,766.6,False
SUMIT,173.49314562933031,79.86,False
EMSLIMITED,174.47303206591798,768.25,False
PFC,175.4721778486261,525.05,False
ONEPOINT,175.50101639446058,67.36,False
KAPSTON,175.57141985212053,385.8,False
HCC,175.6589100828558,53.34,False
SABEVENTS,176.05634710897994,9.8,False
GVKPIL,176.078435039117,7.04,False
NILAINFRA,177.47572227634092,14.29,False
ROLLT,177.60000228881836,3.47,False
GLFL,177.93103981244843,8.06,False
HBSL,178.85056596002445,145.56,False
ITI,179.53083223010086,303.85,False
CUBEXTUB,181.25786931259827,111.8,False
ITDCEM,182.6209175337987,502.5,False
IIFLSEC,183.45454822887072,187.08,False
NITIRAJ,183.46213029669028,275.1,False
POWERINDIA,183.5189048230679,11750.3,False
UMESLTD,183.52941390964804,9.64,False
GOLDSTAR,184.4036522662943,,False
VLEGOV,185.05083504369705,84.09,False
ARVIND,186.2158102478837,387.25,False
SCI,187.0720472936701,280.9,False
ATLANTAA,187.3648529134589,42.53,False
TEXRAIL,187.61456807454425,276.11,False
PGIL,188.03687287527265,890.25,False
OFSS,188.33306670211303,11084.1,False
HSCL,190.1946711290833,402.5,False
MDL,190.31413432187915,,False
ZENITHEXPO,191.08489414431017,308.55,False
HINDCON,192.5070319377201,51.92,False
ZEELEARN,192.98247932910851,8.35,False
SHRADHA,193.1460605578476,130.45,False
OMAXE,193.3124568006448,140.35,False
STCINDIA,193.4033396674432,237.51,False
MODTHREAD,193.65080381123735,,False
HPL,193.85194479297363,585.5,False
SHARDAMOTR,193.98993425200825,2423.8,False
KIRLOSENG,194.23288229844636,1216.8,False
RAILTEL,194.58731865015565,492.55,False
JWL,195.89330069673997,626.85,False
TVSHLTD,195.9333645851367,13137.45,False
STEL,196.26891576943277,440.7,False
JYOTISTRUC,196.95652457852,27.32,False
TIJARIA,198.7156193834924,16.28,False
KESORAMIND,199.6148407290393,210.03,False
THOMASCOOK,199.90472117311103,251.77,False
PDMJEPAPER,200.79423742914923,124.98,False
PRECOT,201.6393594272323,487.6,False
MANGLMCEM,201.6749544918636,909.55,False
JUBLINDS,203.22132489982573,1524.9,False
KEYFINSERV,203.7737840934541,287.37,False
KIRLOSBROS,203.8918126127984,2202.0,False
IRIS,205.55554539780476,280.5,False
GEPIL,206.0350373873746,489.35,False
IWEL,206.1712552000782,8091.8,False
WINDMACHIN,206.28775271438076,172.44,False
WEALTH,206.3075043066981,932.4,False
PGEL,207.3740882598669,449.55,False
SHAILY,208.00100716500145,863.45,False
IRCON,208.2921502456908,280.7,False
POCL,208.3660636186071,1216.35,False
TRENT,210.6233201897711,5309.95,False
JPPOWER,213.8333320617676,18.83,False
HMT,214.9908604178579,86.15,False
MBLINFRA,217.6675104120886,64.01,False
INOXWIND,217.7777718806612,164.45,False
RPPINFRA,218.13724594942423,194.7,False
SWANENERGY,218.63961994538903,730.8,False
BHEL,218.72121513347187,311.55,False
MICEL,220.84454617621617,83.58,False
AURIONPRO,221.29567439417923,1649.05,False
HECPROJECT,221.29655509159485,116.47,False
SOBHA,221.6111258315,1862.45,False
SIGNATURE,222.2549319615386,1477.7,False
SUZLON,223.52632221422695,61.47,False
VERTOZ,223.7072129634469,36.15,False
SOMICONVEY,223.83950514942117,205.8,False
OIL,224.0045994393289,566.9,False
FELIX,225.34510897269007,,False
SUPREMEENG,225.45453146469524,1.79,False
RTNPOWER,226.40775057583872,16.81,False
MADHUCON,227.92450066604252,17.38,False
KALYANKJIL,229.2396052838056,573.7,False
KPIGREEN,230.36590660635693,920.95,False
PRESTIGE,233.1322823731428,1850.05,False
ASHIMASYN,233.4558617800583,45.35,False
BSE,234.57133837046763,2468.3,False
CCHHL,237.85713740757535,23.65,False
